track.name,name,song_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
All Night,Romare,04jqhpf3oV06HtlmthfcZZ,0.885,0.485,10,-9.299,1,0.0872,0.0868,0.79,0.0883,0.67,106.394,audio_features,04jqhpf3oV06HtlmthfcZZ,spotify:track:04jqhpf3oV06HtlmthfcZZ,https://api.spotify.com/v1/tracks/04jqhpf3oV06HtlmthfcZZ,https://api.spotify.com/v1/audio-analysis/04jqhpf3oV06HtlmthfcZZ,294211,4
The Animals,Ladytron,3AcklpKQrNqZHnOexWFmX0,0.317,0.677,11,-5.506,1,0.0331,0.000429,0.547,0.0921,0.176,149.989,audio_features,3AcklpKQrNqZHnOexWFmX0,spotify:track:3AcklpKQrNqZHnOexWFmX0,https://api.spotify.com/v1/tracks/3AcklpKQrNqZHnOexWFmX0,https://api.spotify.com/v1/audio-analysis/3AcklpKQrNqZHnOexWFmX0,272843,4
Hunnybee,Unknown Mortal Orchestra,3DPFmwFtV5ElQaTniLOdgk,0.956,0.373,6,-7.963,1,0.0773,0.569,0.394,0.314,0.568,119.994,audio_features,3DPFmwFtV5ElQaTniLOdgk,spotify:track:3DPFmwFtV5ElQaTniLOdgk,https://api.spotify.com/v1/tracks/3DPFmwFtV5ElQaTniLOdgk,https://api.spotify.com/v1/audio-analysis/3DPFmwFtV5ElQaTniLOdgk,268333,4
You Don't Walk Away From Love,Peace,4iNGXVvq63hdal4fwsizZE,0.637,0.712,2,-4.06,1,0.034,0.0255,1.91e-06,0.0789,0.802,97.984,audio_features,4iNGXVvq63hdal4fwsizZE,spotify:track:4iNGXVvq63hdal4fwsizZE,https://api.spotify.com/v1/tracks/4iNGXVvq63hdal4fwsizZE,https://api.spotify.com/v1/audio-analysis/4iNGXVvq63hdal4fwsizZE,178040,4
Can I Sit Next to You (Ad-Rock Remix),Spoon,55HtIvCINASHPwMZu3nddE,0.903,0.675,4,-5.726,0,0.12,0.0697,0.178,0.26,0.491,102.996,audio_features,55HtIvCINASHPwMZu3nddE,spotify:track:55HtIvCINASHPwMZu3nddE,https://api.spotify.com/v1/tracks/55HtIvCINASHPwMZu3nddE,https://api.spotify.com/v1/audio-analysis/55HtIvCINASHPwMZu3nddE,153082,4
What to Do,Millionyoung,1d0dowusEask0PE2MKODih,0.558,0.749,8,-7.09,1,0.042,0.00152,0.0171,0.114,0.64,180.073,audio_features,1d0dowusEask0PE2MKODih,spotify:track:1d0dowusEask0PE2MKODih,https://api.spotify.com/v1/tracks/1d0dowusEask0PE2MKODih,https://api.spotify.com/v1/audio-analysis/1d0dowusEask0PE2MKODih,193000,4
Not Another Word,We Are Scientists,4q9Bjt3DW7IHXr0Eoa6oBk,0.363,0.834,11,-4.173,1,0.0571,0.00485,3.63e-05,0.0861,0.78,110.025,audio_features,4q9Bjt3DW7IHXr0Eoa6oBk,spotify:track:4q9Bjt3DW7IHXr0Eoa6oBk,https://api.spotify.com/v1/tracks/4q9Bjt3DW7IHXr0Eoa6oBk,https://api.spotify.com/v1/audio-analysis/4q9Bjt3DW7IHXr0Eoa6oBk,187693,4
Gelatin Mode,Post Animal,7pEDJ91Czg5TJUcLsb1sZC,0.274,0.719,8,-6.072,1,0.053,0.121,0.0,0.116,0.494,153.714,audio_features,7pEDJ91Czg5TJUcLsb1sZC,spotify:track:7pEDJ91Czg5TJUcLsb1sZC,https://api.spotify.com/v1/tracks/7pEDJ91Czg5TJUcLsb1sZC,https://api.spotify.com/v1/audio-analysis/7pEDJ91Czg5TJUcLsb1sZC,347973,4
Couleur menthe à l'eau,Isaac Delusion,5sJrmcYHQUgMhwZvZErPHS,0.582,0.373,9,-9.866,0,0.0326,0.56,0.168,0.216,0.454,144.043,audio_features,5sJrmcYHQUgMhwZvZErPHS,spotify:track:5sJrmcYHQUgMhwZvZErPHS,https://api.spotify.com/v1/tracks/5sJrmcYHQUgMhwZvZErPHS,https://api.spotify.com/v1/audio-analysis/5sJrmcYHQUgMhwZvZErPHS,212202,4
Don't Call Me (feat. Yuna) [DâM-FunK Re-Freak],TOKiMONSTA,2NynOR8zArc8zM0DEwrZXN,0.553,0.582,0,-7.238,1,0.0683,0.512,0.00288,0.207,0.519,81.058,audio_features,2NynOR8zArc8zM0DEwrZXN,spotify:track:2NynOR8zArc8zM0DEwrZXN,https://api.spotify.com/v1/tracks/2NynOR8zArc8zM0DEwrZXN,https://api.spotify.com/v1/audio-analysis/2NynOR8zArc8zM0DEwrZXN,236481,4
Don't Call Me (feat. Yuna) [DâM-FunK Re-Freak],DāM-FunK,2NynOR8zArc8zM0DEwrZXN,0.553,0.582,0,-7.238,1,0.0683,0.512,0.00288,0.207,0.519,81.058,audio_features,2NynOR8zArc8zM0DEwrZXN,spotify:track:2NynOR8zArc8zM0DEwrZXN,https://api.spotify.com/v1/tracks/2NynOR8zArc8zM0DEwrZXN,https://api.spotify.com/v1/audio-analysis/2NynOR8zArc8zM0DEwrZXN,236481,4
Don't Call Me (feat. Yuna) [DâM-FunK Re-Freak],Yuna,2NynOR8zArc8zM0DEwrZXN,0.553,0.582,0,-7.238,1,0.0683,0.512,0.00288,0.207,0.519,81.058,audio_features,2NynOR8zArc8zM0DEwrZXN,spotify:track:2NynOR8zArc8zM0DEwrZXN,https://api.spotify.com/v1/tracks/2NynOR8zArc8zM0DEwrZXN,https://api.spotify.com/v1/audio-analysis/2NynOR8zArc8zM0DEwrZXN,236481,4
Easy Drifter,Booka Shade,5QJkMBmRUiicwdKcJTXtUv,0.534,0.677,5,-10.92,1,0.0361,0.106,0.918,0.127,0.524,125.001,audio_features,5QJkMBmRUiicwdKcJTXtUv,spotify:track:5QJkMBmRUiicwdKcJTXtUv,https://api.spotify.com/v1/tracks/5QJkMBmRUiicwdKcJTXtUv,https://api.spotify.com/v1/audio-analysis/5QJkMBmRUiicwdKcJTXtUv,236998,4
ZeroFrame,When Saints Go Machine,3TiAA9cCr4G0cPgrvqiU0w,0.478,0.173,3,-14.591,0,0.0358,0.787,0.364,0.127,0.0392,119.101,audio_features,3TiAA9cCr4G0cPgrvqiU0w,spotify:track:3TiAA9cCr4G0cPgrvqiU0w,https://api.spotify.com/v1/tracks/3TiAA9cCr4G0cPgrvqiU0w,https://api.spotify.com/v1/audio-analysis/3TiAA9cCr4G0cPgrvqiU0w,220891,4
Decision Fatigue,City Calm Down,31iMbgP15iZeeK4HAYkQhW,0.297,0.643,5,-6.95,1,0.0376,0.443,0.00789,0.106,0.0828,125.703,audio_features,31iMbgP15iZeeK4HAYkQhW,spotify:track:31iMbgP15iZeeK4HAYkQhW,https://api.spotify.com/v1/tracks/31iMbgP15iZeeK4HAYkQhW,https://api.spotify.com/v1/audio-analysis/31iMbgP15iZeeK4HAYkQhW,304907,4
You Are Not the Voice in Your Head,The Streets,6As25xy6XmVb0Lv72z314I,0.654,0.7,1,-4.727,1,0.28,0.5,0.0,0.119,0.129,80.442,audio_features,6As25xy6XmVb0Lv72z314I,spotify:track:6As25xy6XmVb0Lv72z314I,https://api.spotify.com/v1/tracks/6As25xy6XmVb0Lv72z314I,https://api.spotify.com/v1/audio-analysis/6As25xy6XmVb0Lv72z314I,199875,4
Pink Showers,Deeper,6DwdR3kZAOOphvSO9i9NOz,0.664,0.782,9,-4.644,0,0.0308,0.00951,0.244,0.476,0.663,115.098,audio_features,6DwdR3kZAOOphvSO9i9NOz,spotify:track:6DwdR3kZAOOphvSO9i9NOz,https://api.spotify.com/v1/tracks/6DwdR3kZAOOphvSO9i9NOz,https://api.spotify.com/v1/audio-analysis/6DwdR3kZAOOphvSO9i9NOz,153610,4
The Boy In the Bubble - Richy Ahmed Remix,Paul Simon,48zKeBiT69ttstVpJFJCTN,0.797,0.634,0,-8.825,1,0.0369,0.000443,0.41,0.106,0.416,128.004,audio_features,48zKeBiT69ttstVpJFJCTN,spotify:track:48zKeBiT69ttstVpJFJCTN,https://api.spotify.com/v1/tracks/48zKeBiT69ttstVpJFJCTN,https://api.spotify.com/v1/audio-analysis/48zKeBiT69ttstVpJFJCTN,514253,4
The Boy In the Bubble - Richy Ahmed Remix,Richy Ahmed,48zKeBiT69ttstVpJFJCTN,0.797,0.634,0,-8.825,1,0.0369,0.000443,0.41,0.106,0.416,128.004,audio_features,48zKeBiT69ttstVpJFJCTN,spotify:track:48zKeBiT69ttstVpJFJCTN,https://api.spotify.com/v1/tracks/48zKeBiT69ttstVpJFJCTN,https://api.spotify.com/v1/audio-analysis/48zKeBiT69ttstVpJFJCTN,514253,4
Panopticon - Alice Ivy Remix,Cloud Control,0nPrXKq6j1IBB4gdUCooya,0.565,0.505,5,-10.869,0,0.0365,0.39,0.109,0.187,0.483,94.98,audio_features,0nPrXKq6j1IBB4gdUCooya,spotify:track:0nPrXKq6j1IBB4gdUCooya,https://api.spotify.com/v1/tracks/0nPrXKq6j1IBB4gdUCooya,https://api.spotify.com/v1/audio-analysis/0nPrXKq6j1IBB4gdUCooya,252632,4
Panopticon - Alice Ivy Remix,Alice Ivy,0nPrXKq6j1IBB4gdUCooya,0.565,0.505,5,-10.869,0,0.0365,0.39,0.109,0.187,0.483,94.98,audio_features,0nPrXKq6j1IBB4gdUCooya,spotify:track:0nPrXKq6j1IBB4gdUCooya,https://api.spotify.com/v1/tracks/0nPrXKq6j1IBB4gdUCooya,https://api.spotify.com/v1/audio-analysis/0nPrXKq6j1IBB4gdUCooya,252632,4
Ode to the Pleiades - Photay Remix,Clap! Clap!,1kGkNhPhsO5gteOULIgxts,0.757,0.753,10,-8.638,0,0.0446,0.0475,0.865,0.0713,0.326,124.998,audio_features,1kGkNhPhsO5gteOULIgxts,spotify:track:1kGkNhPhsO5gteOULIgxts,https://api.spotify.com/v1/tracks/1kGkNhPhsO5gteOULIgxts,https://api.spotify.com/v1/audio-analysis/1kGkNhPhsO5gteOULIgxts,349226,4
Ode to the Pleiades - Photay Remix,Photay,1kGkNhPhsO5gteOULIgxts,0.757,0.753,10,-8.638,0,0.0446,0.0475,0.865,0.0713,0.326,124.998,audio_features,1kGkNhPhsO5gteOULIgxts,spotify:track:1kGkNhPhsO5gteOULIgxts,https://api.spotify.com/v1/tracks/1kGkNhPhsO5gteOULIgxts,https://api.spotify.com/v1/audio-analysis/1kGkNhPhsO5gteOULIgxts,349226,4
Apartment Fire,Moon King,7hEDf3Hy5S0JdLVxfui3dR,0.779,0.727,5,-5.514,0,0.0522,0.0397,0.000188,0.111,0.962,115.991,audio_features,7hEDf3Hy5S0JdLVxfui3dR,spotify:track:7hEDf3Hy5S0JdLVxfui3dR,https://api.spotify.com/v1/tracks/7hEDf3Hy5S0JdLVxfui3dR,https://api.spotify.com/v1/audio-analysis/7hEDf3Hy5S0JdLVxfui3dR,285568,4
Ages Ago,Forth Wanderers,7tyAJLTMrxKlihhMhp8MVS,0.266,0.629,7,-3.743,1,0.0398,0.00196,0.000685,0.174,0.419,202.152,audio_features,7tyAJLTMrxKlihhMhp8MVS,spotify:track:7tyAJLTMrxKlihhMhp8MVS,https://api.spotify.com/v1/tracks/7tyAJLTMrxKlihhMhp8MVS,https://api.spotify.com/v1/audio-analysis/7tyAJLTMrxKlihhMhp8MVS,135361,4
Fall Apart,Maps & Atlases,5m0oE8tEgRSjm8S5hPSEeu,0.699,0.697,1,-6.224,1,0.0321,0.00969,0.0108,0.0657,0.888,102.009,audio_features,5m0oE8tEgRSjm8S5hPSEeu,spotify:track:5m0oE8tEgRSjm8S5hPSEeu,https://api.spotify.com/v1/tracks/5m0oE8tEgRSjm8S5hPSEeu,https://api.spotify.com/v1/audio-analysis/5m0oE8tEgRSjm8S5hPSEeu,233947,4
Slippin',Wajatta,4MeXvrp3F0zema4qBODCOb,0.891,0.7,5,-9.4,0,0.128,0.073,0.000184,0.0463,0.837,116.985,audio_features,4MeXvrp3F0zema4qBODCOb,spotify:track:4MeXvrp3F0zema4qBODCOb,https://api.spotify.com/v1/tracks/4MeXvrp3F0zema4qBODCOb,https://api.spotify.com/v1/audio-analysis/4MeXvrp3F0zema4qBODCOb,274872,4
Nont For Sale,Sudan Archives,3d7ZwEvsQIHRagvTD3kHmx,0.757,0.502,11,-7.522,0,0.0909,0.0906,4.16e-06,0.126,0.399,139.998,audio_features,3d7ZwEvsQIHRagvTD3kHmx,spotify:track:3d7ZwEvsQIHRagvTD3kHmx,https://api.spotify.com/v1/tracks/3d7ZwEvsQIHRagvTD3kHmx,https://api.spotify.com/v1/audio-analysis/3d7ZwEvsQIHRagvTD3kHmx,219690,4
Proper Home,Mastersystem,2aTmAaD87MSi2oEOIpD0Be,0.339,0.878,9,-7.854,1,0.0836,3.75e-05,0.000131,0.174,0.206,152.015,audio_features,2aTmAaD87MSi2oEOIpD0Be,spotify:track:2aTmAaD87MSi2oEOIpD0Be,https://api.spotify.com/v1/tracks/2aTmAaD87MSi2oEOIpD0Be,https://api.spotify.com/v1/audio-analysis/2aTmAaD87MSi2oEOIpD0Be,226592,4
Acid Mountain,Moon Hooch,3prlbHPeEgLmUihLu5twTc,0.545,0.824,5,-5.228,1,0.0393,0.000231,0.107,0.0555,0.687,132.066,audio_features,3prlbHPeEgLmUihLu5twTc,spotify:track:3prlbHPeEgLmUihLu5twTc,https://api.spotify.com/v1/tracks/3prlbHPeEgLmUihLu5twTc,https://api.spotify.com/v1/audio-analysis/3prlbHPeEgLmUihLu5twTc,195673,4
Can I Really Decide?,Lea Porcelain,3lHsmFz4RNHnPbOKraAuKf,0.418,0.866,9,-7.666,1,0.0453,0.541,0.286,0.0817,0.53,120.048,audio_features,3lHsmFz4RNHnPbOKraAuKf,spotify:track:3lHsmFz4RNHnPbOKraAuKf,https://api.spotify.com/v1/tracks/3lHsmFz4RNHnPbOKraAuKf,https://api.spotify.com/v1/audio-analysis/3lHsmFz4RNHnPbOKraAuKf,247019,4
Daddy's Car,Eno • Hyde,4FER9uaPmGBPvBwsWK73RC,0.625,0.916,9,-5.861,1,0.0793,0.0368,0.0253,0.125,0.771,120.027,audio_features,4FER9uaPmGBPvBwsWK73RC,spotify:track:4FER9uaPmGBPvBwsWK73RC,https://api.spotify.com/v1/tracks/4FER9uaPmGBPvBwsWK73RC,https://api.spotify.com/v1/audio-analysis/4FER9uaPmGBPvBwsWK73RC,290144,4
Rollerskate,Kevin Krauter,5lJsbqXgdTJIAB39p99vuE,0.598,0.69,4,-8.042,1,0.026,0.0596,0.408,0.0582,0.799,110.023,audio_features,5lJsbqXgdTJIAB39p99vuE,spotify:track:5lJsbqXgdTJIAB39p99vuE,https://api.spotify.com/v1/tracks/5lJsbqXgdTJIAB39p99vuE,https://api.spotify.com/v1/audio-analysis/5lJsbqXgdTJIAB39p99vuE,251628,4
Pond Weed,Brad stank,3D4zLPbrGz85HfXMbZv7Y6,0.83,0.221,6,-12.58,0,0.0469,0.159,0.00737,0.0862,0.233,61.989,audio_features,3D4zLPbrGz85HfXMbZv7Y6,spotify:track:3D4zLPbrGz85HfXMbZv7Y6,https://api.spotify.com/v1/tracks/3D4zLPbrGz85HfXMbZv7Y6,https://api.spotify.com/v1/audio-analysis/3D4zLPbrGz85HfXMbZv7Y6,260481,4
Flatland,Tunng,3wuiCxSkr7UpeJwH0Sp6Io,0.75,0.394,4,-13.741,0,0.0457,0.656,0.0699,0.111,0.508,90.002,audio_features,3wuiCxSkr7UpeJwH0Sp6Io,spotify:track:3wuiCxSkr7UpeJwH0Sp6Io,https://api.spotify.com/v1/tracks/3wuiCxSkr7UpeJwH0Sp6Io,https://api.spotify.com/v1/audio-analysis/3wuiCxSkr7UpeJwH0Sp6Io,211200,4
At Least The Sky Is Blue (Johnny Jewel's Moody Midnight Remix),Ssion,3MdmCKHjlUVnAjKTeuIlad,0.741,0.58,8,-10.191,1,0.0448,0.00205,0.095,0.0936,0.296,117.984,audio_features,3MdmCKHjlUVnAjKTeuIlad,spotify:track:3MdmCKHjlUVnAjKTeuIlad,https://api.spotify.com/v1/tracks/3MdmCKHjlUVnAjKTeuIlad,https://api.spotify.com/v1/audio-analysis/3MdmCKHjlUVnAjKTeuIlad,299987,4
At Least The Sky Is Blue (Johnny Jewel's Moody Midnight Remix),Johnny Jewel,3MdmCKHjlUVnAjKTeuIlad,0.741,0.58,8,-10.191,1,0.0448,0.00205,0.095,0.0936,0.296,117.984,audio_features,3MdmCKHjlUVnAjKTeuIlad,spotify:track:3MdmCKHjlUVnAjKTeuIlad,https://api.spotify.com/v1/tracks/3MdmCKHjlUVnAjKTeuIlad,https://api.spotify.com/v1/audio-analysis/3MdmCKHjlUVnAjKTeuIlad,299987,4
At Least The Sky Is Blue (Johnny Jewel's Moody Midnight Remix),Ariel Pink,3MdmCKHjlUVnAjKTeuIlad,0.741,0.58,8,-10.191,1,0.0448,0.00205,0.095,0.0936,0.296,117.984,audio_features,3MdmCKHjlUVnAjKTeuIlad,spotify:track:3MdmCKHjlUVnAjKTeuIlad,https://api.spotify.com/v1/tracks/3MdmCKHjlUVnAjKTeuIlad,https://api.spotify.com/v1/audio-analysis/3MdmCKHjlUVnAjKTeuIlad,299987,4
The Violence Inside,En Attendant Ana,76YQnhcHLYexb7gbipS8Ah,0.334,0.869,10,-10.275,1,0.0496,0.00178,0.719,0.172,0.588,159.323,audio_features,76YQnhcHLYexb7gbipS8Ah,spotify:track:76YQnhcHLYexb7gbipS8Ah,https://api.spotify.com/v1/tracks/76YQnhcHLYexb7gbipS8Ah,https://api.spotify.com/v1/audio-analysis/76YQnhcHLYexb7gbipS8Ah,220612,4
Part Time Lover,GENTS,3dVZMprhZx1S65i5WHpD54,0.546,0.789,11,-10.605,0,0.0442,0.194,0.55,0.259,0.594,90.005,audio_features,3dVZMprhZx1S65i5WHpD54,spotify:track:3dVZMprhZx1S65i5WHpD54,https://api.spotify.com/v1/tracks/3dVZMprhZx1S65i5WHpD54,https://api.spotify.com/v1/audio-analysis/3dVZMprhZx1S65i5WHpD54,352000,4
New York - DJDS Version,St. Vincent,0bxK8v4t48r1ElwA89XNbj,0.437,0.461,7,-9.739,0,0.0381,0.0758,0.0,0.149,0.161,138.18,audio_features,0bxK8v4t48r1ElwA89XNbj,spotify:track:0bxK8v4t48r1ElwA89XNbj,https://api.spotify.com/v1/tracks/0bxK8v4t48r1ElwA89XNbj,https://api.spotify.com/v1/audio-analysis/0bxK8v4t48r1ElwA89XNbj,184562,4
New York - DJDS Version,DJDS,0bxK8v4t48r1ElwA89XNbj,0.437,0.461,7,-9.739,0,0.0381,0.0758,0.0,0.149,0.161,138.18,audio_features,0bxK8v4t48r1ElwA89XNbj,spotify:track:0bxK8v4t48r1ElwA89XNbj,https://api.spotify.com/v1/tracks/0bxK8v4t48r1ElwA89XNbj,https://api.spotify.com/v1/audio-analysis/0bxK8v4t48r1ElwA89XNbj,184562,4
Tomorrow,Kali Uchis,3P4gLPPOHIRQ5j6PC1hNa5,0.644,0.591,2,-7.218,0,0.0296,0.116,3.5e-05,0.141,0.494,107.034,audio_features,3P4gLPPOHIRQ5j6PC1hNa5,spotify:track:3P4gLPPOHIRQ5j6PC1hNa5,https://api.spotify.com/v1/tracks/3P4gLPPOHIRQ5j6PC1hNa5,https://api.spotify.com/v1/audio-analysis/3P4gLPPOHIRQ5j6PC1hNa5,190375,4
Crawl (Remix),Gabriel Garzón-Montano,7MF3bwe4caurJsVJUWJPMl,0.866,0.63,9,-7.423,0,0.158,0.448,2.51e-06,0.0857,0.322,84.107,audio_features,7MF3bwe4caurJsVJUWJPMl,spotify:track:7MF3bwe4caurJsVJUWJPMl,https://api.spotify.com/v1/tracks/7MF3bwe4caurJsVJUWJPMl,https://api.spotify.com/v1/audio-analysis/7MF3bwe4caurJsVJUWJPMl,229552,4
Crawl (Remix),Audra the Rapper,7MF3bwe4caurJsVJUWJPMl,0.866,0.63,9,-7.423,0,0.158,0.448,2.51e-06,0.0857,0.322,84.107,audio_features,7MF3bwe4caurJsVJUWJPMl,spotify:track:7MF3bwe4caurJsVJUWJPMl,https://api.spotify.com/v1/tracks/7MF3bwe4caurJsVJUWJPMl,https://api.spotify.com/v1/audio-analysis/7MF3bwe4caurJsVJUWJPMl,229552,4
Hit and Run,Sweet Valley,1HSxmfWjdx3cnKuu5qUZy4,0.63,0.959,0,-4.184,1,0.065,1.05e-05,0.815,0.801,0.786,120.088,audio_features,1HSxmfWjdx3cnKuu5qUZy4,spotify:track:1HSxmfWjdx3cnKuu5qUZy4,https://api.spotify.com/v1/tracks/1HSxmfWjdx3cnKuu5qUZy4,https://api.spotify.com/v1/audio-analysis/1HSxmfWjdx3cnKuu5qUZy4,104115,4
Comme ce rouge me plaît,Palatine,7L6SDeXt2ACSHLe6TdUes0,0.679,0.332,7,-9.744,0,0.0319,0.659,0.0116,0.111,0.311,132.122,audio_features,7L6SDeXt2ACSHLe6TdUes0,spotify:track:7L6SDeXt2ACSHLe6TdUes0,https://api.spotify.com/v1/tracks/7L6SDeXt2ACSHLe6TdUes0,https://api.spotify.com/v1/audio-analysis/7L6SDeXt2ACSHLe6TdUes0,225608,4
Arisen My Senses - Jlin Rework,Björk,1T7wIQ46TuBOSoduDPMkrq,0.797,0.372,10,-16.911,0,0.0877,0.00143,0.798,0.147,0.383,118.555,audio_features,1T7wIQ46TuBOSoduDPMkrq,spotify:track:1T7wIQ46TuBOSoduDPMkrq,https://api.spotify.com/v1/tracks/1T7wIQ46TuBOSoduDPMkrq,https://api.spotify.com/v1/audio-analysis/1T7wIQ46TuBOSoduDPMkrq,207287,3
Arisen My Senses - Jlin Rework,Arca,1T7wIQ46TuBOSoduDPMkrq,0.797,0.372,10,-16.911,0,0.0877,0.00143,0.798,0.147,0.383,118.555,audio_features,1T7wIQ46TuBOSoduDPMkrq,spotify:track:1T7wIQ46TuBOSoduDPMkrq,https://api.spotify.com/v1/tracks/1T7wIQ46TuBOSoduDPMkrq,https://api.spotify.com/v1/audio-analysis/1T7wIQ46TuBOSoduDPMkrq,207287,3
Arisen My Senses - Jlin Rework,Jlin,1T7wIQ46TuBOSoduDPMkrq,0.797,0.372,10,-16.911,0,0.0877,0.00143,0.798,0.147,0.383,118.555,audio_features,1T7wIQ46TuBOSoduDPMkrq,spotify:track:1T7wIQ46TuBOSoduDPMkrq,https://api.spotify.com/v1/tracks/1T7wIQ46TuBOSoduDPMkrq,https://api.spotify.com/v1/audio-analysis/1T7wIQ46TuBOSoduDPMkrq,207287,3
Timeshare (Wizaard Remix),Spaceface,6fxrvqES5ClwyeGl2cOiCL,0.529,0.762,0,-6.348,1,0.0541,0.568,0.00148,0.802,0.629,92.071,audio_features,6fxrvqES5ClwyeGl2cOiCL,spotify:track:6fxrvqES5ClwyeGl2cOiCL,https://api.spotify.com/v1/tracks/6fxrvqES5ClwyeGl2cOiCL,https://api.spotify.com/v1/audio-analysis/6fxrvqES5ClwyeGl2cOiCL,244000,4
This High,Paul Cherry,3k647wBOKnDe4EujiRHsM9,0.813,0.348,0,-13.225,0,0.0771,0.805,0.196,0.158,0.578,106.18,audio_features,3k647wBOKnDe4EujiRHsM9,spotify:track:3k647wBOKnDe4EujiRHsM9,https://api.spotify.com/v1/tracks/3k647wBOKnDe4EujiRHsM9,https://api.spotify.com/v1/audio-analysis/3k647wBOKnDe4EujiRHsM9,236497,4
Bloodflow - Brainwaltzera Catastrophic Blood Loss Edit,Grandbrothers,4N7P3svNI4GjZCgQLJ0pVe,0.427,0.593,1,-12.422,1,0.0421,0.912,0.876,0.093,0.16,194.081,audio_features,4N7P3svNI4GjZCgQLJ0pVe,spotify:track:4N7P3svNI4GjZCgQLJ0pVe,https://api.spotify.com/v1/tracks/4N7P3svNI4GjZCgQLJ0pVe,https://api.spotify.com/v1/audio-analysis/4N7P3svNI4GjZCgQLJ0pVe,271057,4
Bloodflow - Brainwaltzera Catastrophic Blood Loss Edit,Brainwaltzera,4N7P3svNI4GjZCgQLJ0pVe,0.427,0.593,1,-12.422,1,0.0421,0.912,0.876,0.093,0.16,194.081,audio_features,4N7P3svNI4GjZCgQLJ0pVe,spotify:track:4N7P3svNI4GjZCgQLJ0pVe,https://api.spotify.com/v1/tracks/4N7P3svNI4GjZCgQLJ0pVe,https://api.spotify.com/v1/audio-analysis/4N7P3svNI4GjZCgQLJ0pVe,271057,4
Movement,H A G H O R R O R,2D0lRIXfIJoed8HzB861mS,0.664,0.371,9,-14.274,1,0.0514,0.259,0.927,0.101,0.155,95.994,audio_features,2D0lRIXfIJoed8HzB861mS,spotify:track:2D0lRIXfIJoed8HzB861mS,https://api.spotify.com/v1/tracks/2D0lRIXfIJoed8HzB861mS,https://api.spotify.com/v1/audio-analysis/2D0lRIXfIJoed8HzB861mS,290000,4
Cysawd Yr Haul,Serol Serol,4B1tD06OlnGjkMOb7aMoC9,0.596,0.561,2,-8.657,0,0.029,0.223,0.84,0.0641,0.915,133.956,audio_features,4B1tD06OlnGjkMOb7aMoC9,spotify:track:4B1tD06OlnGjkMOb7aMoC9,https://api.spotify.com/v1/tracks/4B1tD06OlnGjkMOb7aMoC9,https://api.spotify.com/v1/audio-analysis/4B1tD06OlnGjkMOb7aMoC9,298920,4
Talking Straight,Rolling Blackouts Coastal Fever,7mpjeF0mRz2ZBnp9KLDsxh,0.368,0.784,2,-4.824,1,0.0391,0.000533,0.534,0.0957,0.629,85.73,audio_features,7mpjeF0mRz2ZBnp9KLDsxh,spotify:track:7mpjeF0mRz2ZBnp9KLDsxh,https://api.spotify.com/v1/tracks/7mpjeF0mRz2ZBnp9KLDsxh,https://api.spotify.com/v1/audio-analysis/7mpjeF0mRz2ZBnp9KLDsxh,224526,4
Be This Way (feat. Steffaloo),Arms and Sleepers,3glTdqRMMAifOwWXTT1z84,0.431,0.874,1,-6.156,1,0.0502,0.00331,4.01e-05,0.109,0.507,89.947,audio_features,3glTdqRMMAifOwWXTT1z84,spotify:track:3glTdqRMMAifOwWXTT1z84,https://api.spotify.com/v1/tracks/3glTdqRMMAifOwWXTT1z84,https://api.spotify.com/v1/audio-analysis/3glTdqRMMAifOwWXTT1z84,192000,4
Be This Way (feat. Steffaloo),Steffaloo,3glTdqRMMAifOwWXTT1z84,0.431,0.874,1,-6.156,1,0.0502,0.00331,4.01e-05,0.109,0.507,89.947,audio_features,3glTdqRMMAifOwWXTT1z84,spotify:track:3glTdqRMMAifOwWXTT1z84,https://api.spotify.com/v1/tracks/3glTdqRMMAifOwWXTT1z84,https://api.spotify.com/v1/audio-analysis/3glTdqRMMAifOwWXTT1z84,192000,4
Bad Crowd,No Hot Ashes,7sfrikeSNAUpazWr8R3gZO,0.462,0.894,0,-5.013,0,0.0759,0.00749,1.14e-06,0.347,0.522,96.0,audio_features,7sfrikeSNAUpazWr8R3gZO,spotify:track:7sfrikeSNAUpazWr8R3gZO,https://api.spotify.com/v1/tracks/7sfrikeSNAUpazWr8R3gZO,https://api.spotify.com/v1/audio-analysis/7sfrikeSNAUpazWr8R3gZO,254882,4
Warm Bodies,Madam West,62gxzN847939Ez5k0ikOgS,0.61,0.722,3,-8.073,0,0.0361,0.256,0.074,0.162,0.578,110.011,audio_features,62gxzN847939Ez5k0ikOgS,spotify:track:62gxzN847939Ez5k0ikOgS,https://api.spotify.com/v1/tracks/62gxzN847939Ez5k0ikOgS,https://api.spotify.com/v1/audio-analysis/62gxzN847939Ez5k0ikOgS,213666,4
Sleep,Bicurious,5XbOkmauoue9SC4iXpXMN0,0.486,0.815,2,-4.923,1,0.0391,0.0703,0.726,0.176,0.611,104.592,audio_features,5XbOkmauoue9SC4iXpXMN0,spotify:track:5XbOkmauoue9SC4iXpXMN0,https://api.spotify.com/v1/tracks/5XbOkmauoue9SC4iXpXMN0,https://api.spotify.com/v1/audio-analysis/5XbOkmauoue9SC4iXpXMN0,246633,4
