danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,clusters,track.name,name,song_id,type,id,uri,track_href,analysis_url
0.655,0.808,0,-3.126,0,0.0375,0.0385,0.0714,0.08,0.517,123.962,263333,4,8,when i see you again,canyons,1LymHV2qZ4zLPnAJ0q85k6,audio_features,1LymHV2qZ4zLPnAJ0q85k6,spotify:track:1LymHV2qZ4zLPnAJ0q85k6,https://api.spotify.com/v1/tracks/1LymHV2qZ4zLPnAJ0q85k6,https://api.spotify.com/v1/audio-analysis/1LymHV2qZ4zLPnAJ0q85k6
0.743,0.925,5,-4.999,1,0.0579,0.00944,0.0018,0.0494,0.212,120.001,339066,4,4,it's ok !,the supermen lovers,4sP1wvn3fF2nx68pdy2bDk,audio_features,4sP1wvn3fF2nx68pdy2bDk,spotify:track:4sP1wvn3fF2nx68pdy2bDk,https://api.spotify.com/v1/tracks/4sP1wvn3fF2nx68pdy2bDk,https://api.spotify.com/v1/audio-analysis/4sP1wvn3fF2nx68pdy2bDk
0.804,0.424,6,-13.373,0,0.0724,0.00854,0.717,0.158,0.356,118.004,337107,4,6,mind control,death in vegas,6frfuKqRvf1m973vDHhS9w,audio_features,6frfuKqRvf1m973vDHhS9w,spotify:track:6frfuKqRvf1m973vDHhS9w,https://api.spotify.com/v1/tracks/6frfuKqRvf1m973vDHhS9w,https://api.spotify.com/v1/audio-analysis/6frfuKqRvf1m973vDHhS9w
0.612,0.575,5,-14.665,0,0.0368,0.236,0.847,0.127,0.31,124.017,354907,4,6,in an open space,pantha du prince,0dWiMegWCDNLHI43FzyWfn,audio_features,0dWiMegWCDNLHI43FzyWfn,spotify:track:0dWiMegWCDNLHI43FzyWfn,https://api.spotify.com/v1/tracks/0dWiMegWCDNLHI43FzyWfn,https://api.spotify.com/v1/audio-analysis/0dWiMegWCDNLHI43FzyWfn
0.612,0.575,5,-14.665,0,0.0368,0.236,0.847,0.127,0.31,124.017,354907,4,6,in an open space,queens,0dWiMegWCDNLHI43FzyWfn,audio_features,0dWiMegWCDNLHI43FzyWfn,spotify:track:0dWiMegWCDNLHI43FzyWfn,https://api.spotify.com/v1/tracks/0dWiMegWCDNLHI43FzyWfn,https://api.spotify.com/v1/audio-analysis/0dWiMegWCDNLHI43FzyWfn
0.702,0.921,11,-6.54,0,0.0416,0.000292,0.1,0.362,0.575,121.008,225232,4,8,astral projection,strip steve,55sc1x5e5tmm1UBJJOEsiu,audio_features,55sc1x5e5tmm1UBJJOEsiu,spotify:track:55sc1x5e5tmm1UBJJOEsiu,https://api.spotify.com/v1/tracks/55sc1x5e5tmm1UBJJOEsiu,https://api.spotify.com/v1/audio-analysis/55sc1x5e5tmm1UBJJOEsiu
0.702,0.921,11,-6.54,0,0.0416,0.000292,0.1,0.362,0.575,121.008,225232,4,8,astral projection,puro instinct,55sc1x5e5tmm1UBJJOEsiu,audio_features,55sc1x5e5tmm1UBJJOEsiu,spotify:track:55sc1x5e5tmm1UBJJOEsiu,https://api.spotify.com/v1/tracks/55sc1x5e5tmm1UBJJOEsiu,https://api.spotify.com/v1/audio-analysis/55sc1x5e5tmm1UBJJOEsiu
0.569,0.889,8,-5.564,1,0.0312,5.22e-06,0.782,0.137,0.46,124.007,239999,4,7,bearded lady motorcycle show,bot'ox,3Lu0lBcaPf2vHwo8nGdERZ,audio_features,3Lu0lBcaPf2vHwo8nGdERZ,spotify:track:3Lu0lBcaPf2vHwo8nGdERZ,https://api.spotify.com/v1/tracks/3Lu0lBcaPf2vHwo8nGdERZ,https://api.spotify.com/v1/audio-analysis/3Lu0lBcaPf2vHwo8nGdERZ
0.561,0.984,9,-9.277,1,0.0611,0.0222,0.675,0.131,0.558,144.016,411458,4,0,time to dance - extended video edit,the shoes,1Bh1cTzFeqGxg3VafDFse0,audio_features,1Bh1cTzFeqGxg3VafDFse0,spotify:track:1Bh1cTzFeqGxg3VafDFse0,https://api.spotify.com/v1/tracks/1Bh1cTzFeqGxg3VafDFse0,https://api.spotify.com/v1/audio-analysis/1Bh1cTzFeqGxg3VafDFse0
0.391,0.91,2,-5.147,1,0.0736,5.49e-05,0.00223,0.0845,0.488,175.221,167893,4,1,your stranger,the faint,23oUGUUjCtrbvDLPhpBH9S,audio_features,23oUGUUjCtrbvDLPhpBH9S,spotify:track:23oUGUUjCtrbvDLPhpBH9S,https://api.spotify.com/v1/tracks/23oUGUUjCtrbvDLPhpBH9S,https://api.spotify.com/v1/audio-analysis/23oUGUUjCtrbvDLPhpBH9S
0.505,0.857,0,-8.161,1,0.0301,0.000108,8.34e-05,0.305,0.868,113.655,255120,4,7,you should do better,cut off your hands,5sX5mXfiBGtAniZjswu48H,audio_features,5sX5mXfiBGtAniZjswu48H,spotify:track:5sX5mXfiBGtAniZjswu48H,https://api.spotify.com/v1/tracks/5sX5mXfiBGtAniZjswu48H,https://api.spotify.com/v1/audio-analysis/5sX5mXfiBGtAniZjswu48H
0.502,0.7,0,-5.847,0,0.0811,0.00748,0.000143,0.125,0.251,125.037,216813,4,4,your disco song,vitalic,5TsT641mytXPVek4L3P27x,audio_features,5TsT641mytXPVek4L3P27x,spotify:track:5TsT641mytXPVek4L3P27x,https://api.spotify.com/v1/tracks/5TsT641mytXPVek4L3P27x,https://api.spotify.com/v1/audio-analysis/5TsT641mytXPVek4L3P27x
0.238,0.929,9,-5.436,1,0.0947,7.1e-05,0.0289,0.199,0.415,147.526,242748,4,1,reticence,girls names,2oCKdsVfwLyUJPF2lbZ9v8,audio_features,2oCKdsVfwLyUJPF2lbZ9v8,spotify:track:2oCKdsVfwLyUJPF2lbZ9v8,https://api.spotify.com/v1/tracks/2oCKdsVfwLyUJPF2lbZ9v8,https://api.spotify.com/v1/audio-analysis/2oCKdsVfwLyUJPF2lbZ9v8
0.695,0.767,5,-6.252,1,0.0487,0.0101,0.0119,0.622,0.822,92.012,268120,4,3,when i grow up - d.lissvik,fever ray,1bi7r9i34ZX4qyPUqRoDbb,audio_features,1bi7r9i34ZX4qyPUqRoDbb,spotify:track:1bi7r9i34ZX4qyPUqRoDbb,https://api.spotify.com/v1/tracks/1bi7r9i34ZX4qyPUqRoDbb,https://api.spotify.com/v1/audio-analysis/1bi7r9i34ZX4qyPUqRoDbb
0.601,0.696,5,-9.484,0,0.0351,0.000153,0.0146,0.448,0.301,127.523,307255,4,3,i can never be myself when you're around,chromatics,6m1pV226xH8IlRhQnSwX1X,audio_features,6m1pV226xH8IlRhQnSwX1X,spotify:track:6m1pV226xH8IlRhQnSwX1X,https://api.spotify.com/v1/tracks/6m1pV226xH8IlRhQnSwX1X,https://api.spotify.com/v1/audio-analysis/6m1pV226xH8IlRhQnSwX1X
0.596,0.783,4,-6.682,1,0.0379,0.000576,0.00427,0.21,0.783,110.008,289867,4,7,intensity,the whip,4S3iAVO2Hq7ipm9WJeVXr2,audio_features,4S3iAVO2Hq7ipm9WJeVXr2,spotify:track:4S3iAVO2Hq7ipm9WJeVXr2,https://api.spotify.com/v1/tracks/4S3iAVO2Hq7ipm9WJeVXr2,https://api.spotify.com/v1/audio-analysis/4S3iAVO2Hq7ipm9WJeVXr2
0.478,0.421,5,-9.521,0,0.0266,0.859,0.91,0.149,0.0599,79.002,244560,4,9,venus,air,1VWsTy71G2zrXBoS17otJ6,audio_features,1VWsTy71G2zrXBoS17otJ6,spotify:track:1VWsTy71G2zrXBoS17otJ6,https://api.spotify.com/v1/tracks/1VWsTy71G2zrXBoS17otJ6,https://api.spotify.com/v1/audio-analysis/1VWsTy71G2zrXBoS17otJ6
0.443,0.944,2,-3.557,1,0.0386,7.75e-06,0.609,0.674,0.262,109.5,234680,4,3,empty,garbage,2Qypz4SJmX4V8i4GA95ksk,audio_features,2Qypz4SJmX4V8i4GA95ksk,spotify:track:2Qypz4SJmX4V8i4GA95ksk,https://api.spotify.com/v1/tracks/2Qypz4SJmX4V8i4GA95ksk,https://api.spotify.com/v1/audio-analysis/2Qypz4SJmX4V8i4GA95ksk
0.573,0.786,4,-5.146,1,0.0384,0.00294,0.324,0.144,0.318,124.021,392587,4,0,blackout,garbage,4WVOeA0MDGgLUClcwaN96R,audio_features,4WVOeA0MDGgLUClcwaN96R,spotify:track:4WVOeA0MDGgLUClcwaN96R,https://api.spotify.com/v1/tracks/4WVOeA0MDGgLUClcwaN96R,https://api.spotify.com/v1/audio-analysis/4WVOeA0MDGgLUClcwaN96R
0.354,0.748,9,-7.494,0,0.0387,0.000152,0.629,0.464,0.467,182.688,324507,4,1,night drive loneliness,garbage,27nXX9OWQlRM3xTNo3rCDv,audio_features,27nXX9OWQlRM3xTNo3rCDv,spotify:track:27nXX9OWQlRM3xTNo3rCDv,https://api.spotify.com/v1/tracks/27nXX9OWQlRM3xTNo3rCDv,https://api.spotify.com/v1/audio-analysis/27nXX9OWQlRM3xTNo3rCDv
0.246,0.713,0,-6.258,1,0.041,0.00022,0.679,0.145,0.107,101.193,361373,4,4,so we can stay alive,garbage,5K6srzL7k5I2hwGG982weC,audio_features,5K6srzL7k5I2hwGG982weC,spotify:track:5K6srzL7k5I2hwGG982weC,https://api.spotify.com/v1/tracks/5K6srzL7k5I2hwGG982weC,https://api.spotify.com/v1/audio-analysis/5K6srzL7k5I2hwGG982weC
0.287,0.573,2,-8.043,0,0.0402,0.000445,0.0202,0.141,0.15,143.506,364000,3,5,amends,garbage,3LRUTDgBVCCPKTbTjQBSVz,audio_features,3LRUTDgBVCCPKTbTjQBSVz,spotify:track:3LRUTDgBVCCPKTbTjQBSVz,https://api.spotify.com/v1/tracks/3LRUTDgBVCCPKTbTjQBSVz,https://api.spotify.com/v1/audio-analysis/3LRUTDgBVCCPKTbTjQBSVz
0.609,0.964,11,-3.799,1,0.0747,0.0236,6.12e-06,0.141,0.84,159.977,206880,4,1,giving up on you,wild belle,5Z7wPyX8SgZusOw4bmq3tG,audio_features,5Z7wPyX8SgZusOw4bmq3tG,spotify:track:5Z7wPyX8SgZusOw4bmq3tG,https://api.spotify.com/v1/tracks/5Z7wPyX8SgZusOw4bmq3tG,https://api.spotify.com/v1/audio-analysis/5Z7wPyX8SgZusOw4bmq3tG
0.761,0.664,11,-6.596,0,0.0522,0.000217,0.0984,0.342,0.276,120.041,217253,4,8,i want it all,dangerous muse,6xlVzfIBwPGF8UsCmGCV0D,audio_features,6xlVzfIBwPGF8UsCmGCV0D,spotify:track:6xlVzfIBwPGF8UsCmGCV0D,https://api.spotify.com/v1/tracks/6xlVzfIBwPGF8UsCmGCV0D,https://api.spotify.com/v1/audio-analysis/6xlVzfIBwPGF8UsCmGCV0D
0.626,0.914,7,-4.885,1,0.108,0.00621,5.53e-06,0.167,0.67,119.95,204147,4,7,a love song,ladyhawke,7wIjiDqRoTn931WuNbYRSx,audio_features,7wIjiDqRoTn931WuNbYRSx,spotify:track:7wIjiDqRoTn931WuNbYRSx,https://api.spotify.com/v1/tracks/7wIjiDqRoTn931WuNbYRSx,https://api.spotify.com/v1/audio-analysis/7wIjiDqRoTn931WuNbYRSx
0.658,0.916,0,-4.851,0,0.0298,0.0347,0.294,0.132,0.617,119.978,252796,4,8,staring at the sun,little boots,7wojpefmIRot7qLOC9ED9R,audio_features,7wojpefmIRot7qLOC9ED9R,spotify:track:7wojpefmIRot7qLOC9ED9R,https://api.spotify.com/v1/tracks/7wojpefmIRot7qLOC9ED9R,https://api.spotify.com/v1/audio-analysis/7wojpefmIRot7qLOC9ED9R
0.525,0.84,3,-6.227,1,0.0336,0.000804,2.12e-05,0.167,0.602,127.008,326424,4,7,rebellion (lies) [arcade fire cover],the penelopes,6E0A2Ev3n2xSPNzIqhRbro,audio_features,6E0A2Ev3n2xSPNzIqhRbro,spotify:track:6E0A2Ev3n2xSPNzIqhRbro,https://api.spotify.com/v1/tracks/6E0A2Ev3n2xSPNzIqhRbro,https://api.spotify.com/v1/audio-analysis/6E0A2Ev3n2xSPNzIqhRbro
0.586,0.835,3,-3.937,0,0.0301,0.00232,0.0214,0.0478,0.759,140.018,173833,4,8,end it tonight,teenagersintokyo,7zDWfJonf3vqwIfRRmge4x,audio_features,7zDWfJonf3vqwIfRRmge4x,spotify:track:7zDWfJonf3vqwIfRRmge4x,https://api.spotify.com/v1/tracks/7zDWfJonf3vqwIfRRmge4x,https://api.spotify.com/v1/audio-analysis/7zDWfJonf3vqwIfRRmge4x
0.8,0.384,1,-7.076,1,0.0843,0.0127,0.0428,0.125,0.398,120.026,504463,4,0,the sound of violence - reggae rock dub,cassius,4d72soNgpVxu3D8zsEnIup,audio_features,4d72soNgpVxu3D8zsEnIup,spotify:track:4d72soNgpVxu3D8zsEnIup,https://api.spotify.com/v1/tracks/4d72soNgpVxu3D8zsEnIup,https://api.spotify.com/v1/audio-analysis/4d72soNgpVxu3D8zsEnIup
0.543,0.762,9,-6.72,0,0.108,0.0899,0.00253,0.243,0.443,220.03,260946,4,1,sure as the sun,new young pony club,2o4W4SyyGe7QWRj0h6V8qt,audio_features,2o4W4SyyGe7QWRj0h6V8qt,spotify:track:2o4W4SyyGe7QWRj0h6V8qt,https://api.spotify.com/v1/tracks/2o4W4SyyGe7QWRj0h6V8qt,https://api.spotify.com/v1/audio-analysis/2o4W4SyyGe7QWRj0h6V8qt
0.793,0.562,10,-6.636,0,0.0513,0.00672,0.445,0.0915,0.559,115.007,222708,4,8,serotonin rushes,fujiya & miyagi,0ZsJDMflnBLRulP3gB6EQN,audio_features,0ZsJDMflnBLRulP3gB6EQN,spotify:track:0ZsJDMflnBLRulP3gB6EQN,https://api.spotify.com/v1/tracks/0ZsJDMflnBLRulP3gB6EQN,https://api.spotify.com/v1/audio-analysis/0ZsJDMflnBLRulP3gB6EQN
0.693,0.762,0,-5.422,1,0.0526,0.0545,0.707,0.109,0.816,123.995,216065,4,7,somebody new,the amplifetes,33trUidoMVdYCuQBzXcvdr,audio_features,33trUidoMVdYCuQBzXcvdr,spotify:track:33trUidoMVdYCuQBzXcvdr,https://api.spotify.com/v1/tracks/33trUidoMVdYCuQBzXcvdr,https://api.spotify.com/v1/audio-analysis/33trUidoMVdYCuQBzXcvdr
0.566,0.842,2,-4.125,0,0.0315,0.000166,0.00165,0.092,0.878,112.879,162373,4,8,lay down the law,switches,26ur9py79JNgBVbQ6C9AIH,audio_features,26ur9py79JNgBVbQ6C9AIH,spotify:track:26ur9py79JNgBVbQ6C9AIH,https://api.spotify.com/v1/tracks/26ur9py79JNgBVbQ6C9AIH,https://api.spotify.com/v1/audio-analysis/26ur9py79JNgBVbQ6C9AIH
0.611,0.66,8,-7.374,1,0.0229,0.2,0.0279,0.11,0.136,93.004,259787,4,4,open your eyes,school of seven bells,0aVUAWrtRschwVBQPWTwfu,audio_features,0aVUAWrtRschwVBQPWTwfu,spotify:track:0aVUAWrtRschwVBQPWTwfu,https://api.spotify.com/v1/tracks/0aVUAWrtRschwVBQPWTwfu,https://api.spotify.com/v1/audio-analysis/0aVUAWrtRschwVBQPWTwfu
0.413,0.842,1,-3.333,1,0.0436,9.79e-06,0.00018,0.293,0.381,149.974,212373,4,1,short sharp shock,(we are) performance,0aa5MQnGgp3703nPJMXmdc,audio_features,0aa5MQnGgp3703nPJMXmdc,spotify:track:0aa5MQnGgp3703nPJMXmdc,https://api.spotify.com/v1/tracks/0aa5MQnGgp3703nPJMXmdc,https://api.spotify.com/v1/audio-analysis/0aa5MQnGgp3703nPJMXmdc
0.628,0.786,0,-5.743,1,0.0564,0.0657,2.36e-05,0.187,0.493,103.043,225907,4,7,white nights,oh land,7B9k5808vKirSacO3HilvM,audio_features,7B9k5808vKirSacO3HilvM,spotify:track:7B9k5808vKirSacO3HilvM,https://api.spotify.com/v1/tracks/7B9k5808vKirSacO3HilvM,https://api.spotify.com/v1/audio-analysis/7B9k5808vKirSacO3HilvM
0.487,0.647,7,-7.414,0,0.0254,0.0829,0.0974,0.239,0.547,83.979,236587,4,8,what we had,handsome furs,5WxNeKqYtAjNGY5jvuv7sl,audio_features,5WxNeKqYtAjNGY5jvuv7sl,spotify:track:5WxNeKqYtAjNGY5jvuv7sl,https://api.spotify.com/v1/tracks/5WxNeKqYtAjNGY5jvuv7sl,https://api.spotify.com/v1/audio-analysis/5WxNeKqYtAjNGY5jvuv7sl
0.818,0.547,2,-6.236,1,0.04,0.292,0.00532,0.109,0.403,132.028,211879,4,7,my hdd is broken,cof cof,7MWyszOCoivqSsbro9amHJ,audio_features,7MWyszOCoivqSsbro9amHJ,spotify:track:7MWyszOCoivqSsbro9amHJ,https://api.spotify.com/v1/tracks/7MWyszOCoivqSsbro9amHJ,https://api.spotify.com/v1/audio-analysis/7MWyszOCoivqSsbro9amHJ
0.654,0.795,0,-7.535,1,0.0281,0.11,0.366,0.102,0.277,119.999,255520,4,4,home,austra,2C7esZFeewxHlxeVEm0CHA,audio_features,2C7esZFeewxHlxeVEm0CHA,spotify:track:2C7esZFeewxHlxeVEm0CHA,https://api.spotify.com/v1/tracks/2C7esZFeewxHlxeVEm0CHA,https://api.spotify.com/v1/audio-analysis/2C7esZFeewxHlxeVEm0CHA
0.735,0.528,7,-13.705,1,0.0383,0.00307,0.404,0.461,0.77,135.023,230222,4,6,the times they are a changings,grs club,3bf8py5QQsQMa00HdrIWcX,audio_features,3bf8py5QQsQMa00HdrIWcX,spotify:track:3bf8py5QQsQMa00HdrIWcX,https://api.spotify.com/v1/tracks/3bf8py5QQsQMa00HdrIWcX,https://api.spotify.com/v1/audio-analysis/3bf8py5QQsQMa00HdrIWcX
0.763,0.724,1,-6.395,0,0.0354,0.213,0.00304,0.28,0.495,117.943,243893,4,8,somebody who (nzca remix),au revoir simone,3ExAGSKmXUujxRzWn4Asnm,audio_features,3ExAGSKmXUujxRzWn4Asnm,spotify:track:3ExAGSKmXUujxRzWn4Asnm,https://api.spotify.com/v1/tracks/3ExAGSKmXUujxRzWn4Asnm,https://api.spotify.com/v1/audio-analysis/3ExAGSKmXUujxRzWn4Asnm
0.708,0.659,0,-7.271,1,0.0287,0.182,0.324,0.0977,0.932,141.013,245147,4,7,home 0207 - original mix,plastic operator,5Lztt472a9k5FiW5cMsz3w,audio_features,5Lztt472a9k5FiW5cMsz3w,spotify:track:5Lztt472a9k5FiW5cMsz3w,https://api.spotify.com/v1/tracks/5Lztt472a9k5FiW5cMsz3w,https://api.spotify.com/v1/audio-analysis/5Lztt472a9k5FiW5cMsz3w
0.582,0.921,4,-6.137,0,0.0377,0.00336,0.0708,0.41,0.705,119.182,268547,4,8,high road,cults,1eZLrXjki3s7CiNKMlpHQe,audio_features,1eZLrXjki3s7CiNKMlpHQe,spotify:track:1eZLrXjki3s7CiNKMlpHQe,https://api.spotify.com/v1/tracks/1eZLrXjki3s7CiNKMlpHQe,https://api.spotify.com/v1/audio-analysis/1eZLrXjki3s7CiNKMlpHQe
0.672,0.895,11,-4.874,1,0.0384,0.41,0.11,0.113,0.537,91.009,183853,4,7,st. justice,albert hammond jr,5AmasTTtlCw1w1N2DaCW0E,audio_features,5AmasTTtlCw1w1N2DaCW0E,spotify:track:5AmasTTtlCw1w1N2DaCW0E,https://api.spotify.com/v1/tracks/5AmasTTtlCw1w1N2DaCW0E,https://api.spotify.com/v1/audio-analysis/5AmasTTtlCw1w1N2DaCW0E
0.478,0.983,0,-5.372,1,0.192,0.000315,0.574,0.374,0.41,176.016,291667,4,1,the living (drumsound & bassline smith remix),performance,6gWYfkqvQHeabg5LYVPNhR,audio_features,6gWYfkqvQHeabg5LYVPNhR,spotify:track:6gWYfkqvQHeabg5LYVPNhR,https://api.spotify.com/v1/tracks/6gWYfkqvQHeabg5LYVPNhR,https://api.spotify.com/v1/audio-analysis/6gWYfkqvQHeabg5LYVPNhR
0.474,0.742,5,-6.233,1,0.0324,0.00444,0.00666,0.166,0.233,120.744,230240,4,4,wetsuit,the vaccines,6zZO7pgeSAe2Ba5ym0gQwl,audio_features,6zZO7pgeSAe2Ba5ym0gQwl,spotify:track:6zZO7pgeSAe2Ba5ym0gQwl,https://api.spotify.com/v1/tracks/6zZO7pgeSAe2Ba5ym0gQwl,https://api.spotify.com/v1/audio-analysis/6zZO7pgeSAe2Ba5ym0gQwl
0.511,0.872,1,-4.284,0,0.0629,0.016,0.000565,0.265,0.645,151.533,272840,4,1,empyrean abattoir,of montreal,7okdVWOJhwdlIG2ir9IspG,audio_features,7okdVWOJhwdlIG2ir9IspG,spotify:track:7okdVWOJhwdlIG2ir9IspG,https://api.spotify.com/v1/tracks/7okdVWOJhwdlIG2ir9IspG,https://api.spotify.com/v1/audio-analysis/7okdVWOJhwdlIG2ir9IspG
0.819,0.893,7,-4.635,1,0.096,0.00147,0.776,0.322,0.424,131.977,359480,4,0,future - canblaster remix,the count & sinden,19lUXylxwsydfM51CsDT2k,audio_features,19lUXylxwsydfM51CsDT2k,spotify:track:19lUXylxwsydfM51CsDT2k,https://api.spotify.com/v1/tracks/19lUXylxwsydfM51CsDT2k,https://api.spotify.com/v1/audio-analysis/19lUXylxwsydfM51CsDT2k
0.908,0.675,5,-6.122,0,0.0507,0.169,0.0603,0.0541,0.781,120.071,211547,4,8,you want the sun,niki & the dove,1U6L6znuxqmIRbc8KFFLwX,audio_features,1U6L6znuxqmIRbc8KFFLwX,spotify:track:1U6L6znuxqmIRbc8KFFLwX,https://api.spotify.com/v1/tracks/1U6L6znuxqmIRbc8KFFLwX,https://api.spotify.com/v1/audio-analysis/1U6L6znuxqmIRbc8KFFLwX
0.759,0.315,7,-13.955,1,0.0961,0.293,3.88e-05,0.0984,0.547,129.956,222760,4,9,lonely press play,damon albarn,5lEIBqvpZEGhjMg8rdVKeg,audio_features,5lEIBqvpZEGhjMg8rdVKeg,spotify:track:5lEIBqvpZEGhjMg8rdVKeg,https://api.spotify.com/v1/tracks/5lEIBqvpZEGhjMg8rdVKeg,https://api.spotify.com/v1/audio-analysis/5lEIBqvpZEGhjMg8rdVKeg
0.529,0.908,6,-3.914,1,0.0349,0.00196,1.49e-06,0.124,0.681,150.992,191820,4,1,toy guns,tokyo police club,6YahFxfpGx1bkb7YdzPvXR,audio_features,6YahFxfpGx1bkb7YdzPvXR,spotify:track:6YahFxfpGx1bkb7YdzPvXR,https://api.spotify.com/v1/tracks/6YahFxfpGx1bkb7YdzPvXR,https://api.spotify.com/v1/audio-analysis/6YahFxfpGx1bkb7YdzPvXR
0.755,0.784,5,-6.194,1,0.0415,0.286,2.83e-06,0.368,0.842,126.056,212613,4,7,true no 9 blues (true romance),golden silvers,6J0VN41RT4v7z5N9xnpuA2,audio_features,6J0VN41RT4v7z5N9xnpuA2,spotify:track:6J0VN41RT4v7z5N9xnpuA2,https://api.spotify.com/v1/tracks/6J0VN41RT4v7z5N9xnpuA2,https://api.spotify.com/v1/audio-analysis/6J0VN41RT4v7z5N9xnpuA2
0.515,0.935,9,-3.522,1,0.129,0.114,0.0,0.165,0.369,137.026,243360,4,1,black wax,dananananaykroyd,7e2xO03O9pn9u5OpnWML2P,audio_features,7e2xO03O9pn9u5OpnWML2P,spotify:track:7e2xO03O9pn9u5OpnWML2P,https://api.spotify.com/v1/tracks/7e2xO03O9pn9u5OpnWML2P,https://api.spotify.com/v1/audio-analysis/7e2xO03O9pn9u5OpnWML2P
0.695,0.868,1,-6.486,1,0.0363,0.193,0.0181,0.13,0.832,118.98,310227,4,7,ashes to ashes,warpaint,50q5nJF04f4SXabsfFYWq1,audio_features,50q5nJF04f4SXabsfFYWq1,spotify:track:50q5nJF04f4SXabsfFYWq1,https://api.spotify.com/v1/tracks/50q5nJF04f4SXabsfFYWq1,https://api.spotify.com/v1/audio-analysis/50q5nJF04f4SXabsfFYWq1
0.971,0.4,4,-7.154,0,0.0487,0.0833,0.000661,0.108,0.652,119.953,204760,4,8,gronlandic edit,of montreal,3X8gOyVXP93Tslnz9Bxw24,audio_features,3X8gOyVXP93Tslnz9Bxw24,spotify:track:3X8gOyVXP93Tslnz9Bxw24,https://api.spotify.com/v1/tracks/3X8gOyVXP93Tslnz9Bxw24,https://api.spotify.com/v1/audio-analysis/3X8gOyVXP93Tslnz9Bxw24
0.374,0.697,2,-6.758,1,0.0331,0.115,0.893,0.343,0.493,77.549,204400,4,4,go outside,cults,0VnLohgzwLEleLmo19Z8B0,audio_features,0VnLohgzwLEleLmo19Z8B0,spotify:track:0VnLohgzwLEleLmo19Z8B0,https://api.spotify.com/v1/tracks/0VnLohgzwLEleLmo19Z8B0,https://api.spotify.com/v1/audio-analysis/0VnLohgzwLEleLmo19Z8B0
0.508,0.788,0,-7.288,0,0.0296,0.233,0.13,0.144,0.586,147.06,320467,4,8,space song,beach house,0hNhlwnzMLzZSlKGDCuHOo,audio_features,0hNhlwnzMLzZSlKGDCuHOo,spotify:track:0hNhlwnzMLzZSlKGDCuHOo,https://api.spotify.com/v1/tracks/0hNhlwnzMLzZSlKGDCuHOo,https://api.spotify.com/v1/audio-analysis/0hNhlwnzMLzZSlKGDCuHOo
0.402,0.902,5,-4.115,1,0.0469,7.32e-05,0.00465,0.261,0.569,136.883,174453,4,1,post break-up sex,the vaccines,77GZxme1GMNbbooEH8nHNX,audio_features,77GZxme1GMNbbooEH8nHNX,spotify:track:77GZxme1GMNbbooEH8nHNX,https://api.spotify.com/v1/tracks/77GZxme1GMNbbooEH8nHNX,https://api.spotify.com/v1/audio-analysis/77GZxme1GMNbbooEH8nHNX
0.717,0.856,9,-8.993,0,0.0629,0.0211,0.278,0.0756,0.767,137.989,232688,4,8,hard habit to break,the kills,2mBIHFv81gM8vgB5ACICpR,audio_features,2mBIHFv81gM8vgB5ACICpR,spotify:track:2mBIHFv81gM8vgB5ACICpR,https://api.spotify.com/v1/tracks/2mBIHFv81gM8vgB5ACICpR,https://api.spotify.com/v1/audio-analysis/2mBIHFv81gM8vgB5ACICpR
0.873,0.582,5,-9.901,1,0.047,0.0282,0.0699,0.182,0.77,122.005,255613,4,7,wraith pinned to the mist and other games,of montreal,24HPkbkXJsIFC4eyg63zgQ,audio_features,24HPkbkXJsIFC4eyg63zgQ,spotify:track:24HPkbkXJsIFC4eyg63zgQ,https://api.spotify.com/v1/tracks/24HPkbkXJsIFC4eyg63zgQ,https://api.spotify.com/v1/audio-analysis/24HPkbkXJsIFC4eyg63zgQ
0.518,0.385,9,-11.125,0,0.0286,0.64,0.000536,0.0931,0.262,100.878,405027,4,9,billie holiday,warpaint,6jOpA0UG23yw4MyXQKa6iz,audio_features,6jOpA0UG23yw4MyXQKa6iz,spotify:track:6jOpA0UG23yw4MyXQKa6iz,https://api.spotify.com/v1/tracks/6jOpA0UG23yw4MyXQKa6iz,https://api.spotify.com/v1/audio-analysis/6jOpA0UG23yw4MyXQKa6iz
0.174,0.742,8,-5.93,1,0.0485,0.00181,0.281,0.198,0.36,163.378,223747,4,1,always forever,cults,2enPRFda84VE2wtI8c86Uf,audio_features,2enPRFda84VE2wtI8c86Uf,spotify:track:2enPRFda84VE2wtI8c86Uf,https://api.spotify.com/v1/tracks/2enPRFda84VE2wtI8c86Uf,https://api.spotify.com/v1/audio-analysis/2enPRFda84VE2wtI8c86Uf
0.8,0.803,3,-6.947,0,0.044,0.00117,0.853,0.112,0.643,120.017,269904,4,8,freudian slips,fujiya & miyagi,5J1dJQ1771e1ujIbjBHz6W,audio_features,5J1dJQ1771e1ujIbjBHz6W,spotify:track:5J1dJQ1771e1ujIbjBHz6W,https://api.spotify.com/v1/tracks/5J1dJQ1771e1ujIbjBHz6W,https://api.spotify.com/v1/audio-analysis/5J1dJQ1771e1ujIbjBHz6W
